dataset,seed,decision_point,trial_id,operator,algorithm,front_size,n_dominated,d_i
road_traffic,0,p_13,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,0,p_13,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,0,p_13,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,0,p_13,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,0,p_13,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,0,p_13,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,0,p_16,s3_branch_swap_0,branch_swap,CART,174,0,0.0
road_traffic,0,p_16,s3_branch_swap_0,branch_swap,C4.5,174,0,0.0
road_traffic,0,p_16,s3_branch_swap_0,branch_swap,REPTree,174,0,0.0
road_traffic,0,p_16,s3_change_feature_0,change_feature,CART,170,0,0.0
road_traffic,0,p_16,s3_change_feature_0,change_feature,C4.5,170,0,0.0
road_traffic,0,p_16,s3_change_feature_0,change_feature,REPTree,170,0,0.0
road_traffic,0,p_16,s3_change_label_0,change_label,CART,173,0,0.0
road_traffic,0,p_16,s3_change_label_0,change_label,C4.5,173,0,0.0
road_traffic,0,p_16,s3_change_label_0,change_label,REPTree,173,0,0.0
road_traffic,0,p_16,s3_change_threshold_0,change_threshold,CART,158,0,0.0
road_traffic,0,p_16,s3_change_threshold_0,change_threshold,C4.5,158,0,0.0
road_traffic,0,p_16,s3_change_threshold_0,change_threshold,REPTree,158,0,0.0
road_traffic,0,p_16,s3_prune_0,prune,CART,183,0,0.0
road_traffic,0,p_16,s3_prune_0,prune,C4.5,183,0,0.0
road_traffic,0,p_16,s3_prune_0,prune,REPTree,183,0,0.0
road_traffic,0,p_16,s3_regrow_internal_0,regrow_internal,CART,183,0,0.0
road_traffic,0,p_16,s3_regrow_internal_0,regrow_internal,C4.5,183,0,0.0
road_traffic,0,p_16,s3_regrow_internal_0,regrow_internal,REPTree,183,0,0.0
road_traffic,0,p_16,s3_regrow_leaf_0,regrow_leaf,CART,174,0,0.0
road_traffic,0,p_16,s3_regrow_leaf_0,regrow_leaf,C4.5,174,0,0.0
road_traffic,0,p_16,s3_regrow_leaf_0,regrow_leaf,REPTree,174,0,0.0
road_traffic,0,p_4,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,0,p_4,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,0,p_4,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,0,p_4,s3_change_feature_0,change_feature,CART,207,0,0.0
road_traffic,0,p_4,s3_change_feature_0,change_feature,C4.5,207,0,0.0
road_traffic,0,p_4,s3_change_feature_0,change_feature,REPTree,207,0,0.0
road_traffic,0,p_4,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,0,p_4,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,0,p_4,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,0,p_4,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,0,p_4,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,0,p_4,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,0,p_4,s3_prune_0,prune,CART,208,0,0.0
road_traffic,0,p_4,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,0,p_4,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,0,p_4,s3_regrow_internal_0,regrow_internal,CART,207,0,0.0
road_traffic,0,p_4,s3_regrow_internal_0,regrow_internal,C4.5,207,0,0.0
road_traffic,0,p_4,s3_regrow_internal_0,regrow_internal,REPTree,207,0,0.0
road_traffic,0,p_4,s3_regrow_leaf_0,regrow_leaf,CART,207,0,0.0
road_traffic,0,p_4,s3_regrow_leaf_0,regrow_leaf,C4.5,207,0,0.0
road_traffic,0,p_4,s3_regrow_leaf_0,regrow_leaf,REPTree,207,0,0.0
road_traffic,0,p_8,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,0,p_8,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,0,p_8,s3_branch_swap_0,branch_swap,REPTree,208,31,0.14903846153846154
road_traffic,0,p_8,s3_change_feature_0,change_feature,CART,188,0,0.0
road_traffic,0,p_8,s3_change_feature_0,change_feature,C4.5,188,0,0.0
road_traffic,0,p_8,s3_change_feature_0,change_feature,REPTree,188,0,0.0
road_traffic,0,p_8,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,0,p_8,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,0,p_8,s3_change_label_0,change_label,REPTree,208,8,0.038461538461538464
road_traffic,0,p_8,s3_prune_0,prune,CART,200,0,0.0
road_traffic,0,p_8,s3_prune_0,prune,C4.5,200,0,0.0
road_traffic,0,p_8,s3_prune_0,prune,REPTree,200,0,0.0
road_traffic,0,p_8,s3_regrow_internal_0,regrow_internal,CART,200,0,0.0
road_traffic,0,p_8,s3_regrow_internal_0,regrow_internal,C4.5,200,0,0.0
road_traffic,0,p_8,s3_regrow_internal_0,regrow_internal,REPTree,200,0,0.0
road_traffic,0,p_8,s3_regrow_leaf_0,regrow_leaf,CART,207,0,0.0
road_traffic,0,p_8,s3_regrow_leaf_0,regrow_leaf,C4.5,207,0,0.0
road_traffic,0,p_8,s3_regrow_leaf_0,regrow_leaf,REPTree,207,8,0.03864734299516908
road_traffic,1,p_10,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,1,p_10,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,1,p_10,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,1,p_10,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,1,p_10,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,1,p_10,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,1,p_12,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,1,p_12,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,1,p_12,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,1,p_12,s3_change_feature_0,change_feature,CART,208,0,0.0
road_traffic,1,p_12,s3_change_feature_0,change_feature,C4.5,208,0,0.0
road_traffic,1,p_12,s3_change_feature_0,change_feature,REPTree,208,0,0.0
road_traffic,1,p_12,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,1,p_12,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,1,p_12,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,1,p_12,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,1,p_12,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,1,p_12,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,1,p_12,s3_prune_0,prune,CART,208,0,0.0
road_traffic,1,p_12,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,1,p_12,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,1,p_12,s3_regrow_internal_0,regrow_internal,CART,208,0,0.0
road_traffic,1,p_12,s3_regrow_internal_0,regrow_internal,C4.5,208,0,0.0
road_traffic,1,p_12,s3_regrow_internal_0,regrow_internal,REPTree,208,0,0.0
road_traffic,1,p_12,s3_regrow_leaf_0,regrow_leaf,CART,205,0,0.0
road_traffic,1,p_12,s3_regrow_leaf_0,regrow_leaf,C4.5,205,0,0.0
road_traffic,1,p_12,s3_regrow_leaf_0,regrow_leaf,REPTree,205,0,0.0
road_traffic,1,p_13,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,1,p_13,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,1,p_13,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,1,p_13,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,1,p_13,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,1,p_13,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,1,p_16,s3_branch_swap_0,branch_swap,CART,174,0,0.0
road_traffic,1,p_16,s3_branch_swap_0,branch_swap,C4.5,174,0,0.0
road_traffic,1,p_16,s3_branch_swap_0,branch_swap,REPTree,174,0,0.0
road_traffic,1,p_16,s3_change_feature_0,change_feature,CART,170,0,0.0
road_traffic,1,p_16,s3_change_feature_0,change_feature,C4.5,170,0,0.0
road_traffic,1,p_16,s3_change_feature_0,change_feature,REPTree,170,0,0.0
road_traffic,1,p_16,s3_change_label_0,change_label,CART,173,0,0.0
road_traffic,1,p_16,s3_change_label_0,change_label,C4.5,173,0,0.0
road_traffic,1,p_16,s3_change_label_0,change_label,REPTree,173,0,0.0
road_traffic,1,p_16,s3_change_threshold_0,change_threshold,CART,158,0,0.0
road_traffic,1,p_16,s3_change_threshold_0,change_threshold,C4.5,158,0,0.0
road_traffic,1,p_16,s3_change_threshold_0,change_threshold,REPTree,158,0,0.0
road_traffic,1,p_16,s3_prune_0,prune,CART,183,0,0.0
road_traffic,1,p_16,s3_prune_0,prune,C4.5,183,0,0.0
road_traffic,1,p_16,s3_prune_0,prune,REPTree,183,0,0.0
road_traffic,1,p_16,s3_regrow_internal_0,regrow_internal,CART,183,0,0.0
road_traffic,1,p_16,s3_regrow_internal_0,regrow_internal,C4.5,183,0,0.0
road_traffic,1,p_16,s3_regrow_internal_0,regrow_internal,REPTree,183,0,0.0
road_traffic,1,p_16,s3_regrow_leaf_0,regrow_leaf,CART,174,0,0.0
road_traffic,1,p_16,s3_regrow_leaf_0,regrow_leaf,C4.5,174,0,0.0
road_traffic,1,p_16,s3_regrow_leaf_0,regrow_leaf,REPTree,174,0,0.0
road_traffic,1,p_4,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,1,p_4,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,1,p_4,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,1,p_4,s3_change_feature_0,change_feature,CART,207,0,0.0
road_traffic,1,p_4,s3_change_feature_0,change_feature,C4.5,207,0,0.0
road_traffic,1,p_4,s3_change_feature_0,change_feature,REPTree,207,0,0.0
road_traffic,1,p_4,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,1,p_4,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,1,p_4,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,1,p_4,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,1,p_4,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,1,p_4,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,1,p_4,s3_prune_0,prune,CART,208,0,0.0
road_traffic,1,p_4,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,1,p_4,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,1,p_4,s3_regrow_internal_0,regrow_internal,CART,208,0,0.0
road_traffic,1,p_4,s3_regrow_internal_0,regrow_internal,C4.5,208,0,0.0
road_traffic,1,p_4,s3_regrow_internal_0,regrow_internal,REPTree,208,0,0.0
road_traffic,1,p_4,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,1,p_4,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,1,p_4,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,1,p_8,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,1,p_8,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,1,p_8,s3_branch_swap_0,branch_swap,REPTree,208,31,0.14903846153846154
road_traffic,1,p_8,s3_change_feature_0,change_feature,CART,175,0,0.0
road_traffic,1,p_8,s3_change_feature_0,change_feature,C4.5,175,0,0.0
road_traffic,1,p_8,s3_change_feature_0,change_feature,REPTree,175,0,0.0
road_traffic,1,p_8,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,1,p_8,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,1,p_8,s3_change_label_0,change_label,REPTree,208,8,0.038461538461538464
road_traffic,1,p_8,s3_prune_0,prune,CART,200,0,0.0
road_traffic,1,p_8,s3_prune_0,prune,C4.5,200,0,0.0
road_traffic,1,p_8,s3_prune_0,prune,REPTree,200,0,0.0
road_traffic,1,p_8,s3_regrow_internal_0,regrow_internal,CART,182,0,0.0
road_traffic,1,p_8,s3_regrow_internal_0,regrow_internal,C4.5,182,0,0.0
road_traffic,1,p_8,s3_regrow_internal_0,regrow_internal,REPTree,182,0,0.0
road_traffic,1,p_8,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,1,p_8,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,1,p_8,s3_regrow_leaf_0,regrow_leaf,REPTree,208,8,0.038461538461538464
road_traffic,10,p_10,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,10,p_10,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,10,p_10,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,10,p_10,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,10,p_10,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,10,p_10,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,10,p_12,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,10,p_12,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,10,p_12,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,10,p_12,s3_change_feature_0,change_feature,CART,207,0,0.0
road_traffic,10,p_12,s3_change_feature_0,change_feature,C4.5,207,0,0.0
road_traffic,10,p_12,s3_change_feature_0,change_feature,REPTree,207,0,0.0
road_traffic,10,p_12,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,10,p_12,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,10,p_12,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,10,p_12,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,10,p_12,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,10,p_12,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,10,p_12,s3_prune_0,prune,CART,208,0,0.0
road_traffic,10,p_12,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,10,p_12,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,10,p_12,s3_regrow_internal_0,regrow_internal,CART,208,0,0.0
road_traffic,10,p_12,s3_regrow_internal_0,regrow_internal,C4.5,208,0,0.0
road_traffic,10,p_12,s3_regrow_internal_0,regrow_internal,REPTree,208,0,0.0
road_traffic,10,p_12,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,10,p_12,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,10,p_12,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,10,p_13,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,10,p_13,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,10,p_13,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,10,p_13,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,10,p_13,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,10,p_13,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,10,p_16,s3_branch_swap_0,branch_swap,CART,174,0,0.0
road_traffic,10,p_16,s3_branch_swap_0,branch_swap,C4.5,174,0,0.0
road_traffic,10,p_16,s3_branch_swap_0,branch_swap,REPTree,174,0,0.0
road_traffic,10,p_16,s3_change_feature_0,change_feature,CART,170,0,0.0
road_traffic,10,p_16,s3_change_feature_0,change_feature,C4.5,170,0,0.0
road_traffic,10,p_16,s3_change_feature_0,change_feature,REPTree,170,0,0.0
road_traffic,10,p_16,s3_change_label_0,change_label,CART,173,0,0.0
road_traffic,10,p_16,s3_change_label_0,change_label,C4.5,173,0,0.0
road_traffic,10,p_16,s3_change_label_0,change_label,REPTree,173,0,0.0
road_traffic,10,p_16,s3_change_threshold_0,change_threshold,CART,158,0,0.0
road_traffic,10,p_16,s3_change_threshold_0,change_threshold,C4.5,158,0,0.0
road_traffic,10,p_16,s3_change_threshold_0,change_threshold,REPTree,158,0,0.0
road_traffic,10,p_16,s3_prune_0,prune,CART,183,0,0.0
road_traffic,10,p_16,s3_prune_0,prune,C4.5,183,0,0.0
road_traffic,10,p_16,s3_prune_0,prune,REPTree,183,0,0.0
road_traffic,10,p_16,s3_regrow_internal_0,regrow_internal,CART,176,0,0.0
road_traffic,10,p_16,s3_regrow_internal_0,regrow_internal,C4.5,176,0,0.0
road_traffic,10,p_16,s3_regrow_internal_0,regrow_internal,REPTree,176,0,0.0
road_traffic,10,p_16,s3_regrow_leaf_0,regrow_leaf,CART,174,0,0.0
road_traffic,10,p_16,s3_regrow_leaf_0,regrow_leaf,C4.5,174,0,0.0
road_traffic,10,p_16,s3_regrow_leaf_0,regrow_leaf,REPTree,174,0,0.0
road_traffic,10,p_4,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,10,p_4,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,10,p_4,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,10,p_4,s3_change_feature_0,change_feature,CART,208,0,0.0
road_traffic,10,p_4,s3_change_feature_0,change_feature,C4.5,208,0,0.0
road_traffic,10,p_4,s3_change_feature_0,change_feature,REPTree,208,0,0.0
road_traffic,10,p_4,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,10,p_4,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,10,p_4,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,10,p_4,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,10,p_4,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,10,p_4,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,10,p_4,s3_prune_0,prune,CART,208,0,0.0
road_traffic,10,p_4,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,10,p_4,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,10,p_4,s3_regrow_internal_0,regrow_internal,CART,207,0,0.0
road_traffic,10,p_4,s3_regrow_internal_0,regrow_internal,C4.5,207,0,0.0
road_traffic,10,p_4,s3_regrow_internal_0,regrow_internal,REPTree,207,0,0.0
road_traffic,10,p_4,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,10,p_4,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,10,p_4,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,10,p_8,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,10,p_8,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,10,p_8,s3_branch_swap_0,branch_swap,REPTree,208,31,0.14903846153846154
road_traffic,10,p_8,s3_change_feature_0,change_feature,CART,174,0,0.0
road_traffic,10,p_8,s3_change_feature_0,change_feature,C4.5,174,0,0.0
road_traffic,10,p_8,s3_change_feature_0,change_feature,REPTree,174,0,0.0
road_traffic,10,p_8,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,10,p_8,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,10,p_8,s3_change_label_0,change_label,REPTree,208,8,0.038461538461538464
road_traffic,10,p_8,s3_prune_0,prune,CART,200,0,0.0
road_traffic,10,p_8,s3_prune_0,prune,C4.5,200,0,0.0
road_traffic,10,p_8,s3_prune_0,prune,REPTree,200,0,0.0
road_traffic,10,p_8,s3_regrow_internal_0,regrow_internal,CART,200,0,0.0
road_traffic,10,p_8,s3_regrow_internal_0,regrow_internal,C4.5,200,0,0.0
road_traffic,10,p_8,s3_regrow_internal_0,regrow_internal,REPTree,200,0,0.0
road_traffic,10,p_8,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,10,p_8,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,10,p_8,s3_regrow_leaf_0,regrow_leaf,REPTree,208,8,0.038461538461538464
road_traffic,11,p_10,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,11,p_10,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,11,p_10,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,11,p_10,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,11,p_10,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,11,p_10,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,11,p_12,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,11,p_12,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,11,p_12,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,11,p_12,s3_change_feature_0,change_feature,CART,207,0,0.0
road_traffic,11,p_12,s3_change_feature_0,change_feature,C4.5,207,0,0.0
road_traffic,11,p_12,s3_change_feature_0,change_feature,REPTree,207,0,0.0
road_traffic,11,p_12,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,11,p_12,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,11,p_12,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,11,p_12,s3_change_threshold_0,change_threshold,CART,208,0,0.0
road_traffic,11,p_12,s3_change_threshold_0,change_threshold,C4.5,208,0,0.0
road_traffic,11,p_12,s3_change_threshold_0,change_threshold,REPTree,208,0,0.0
road_traffic,11,p_12,s3_prune_0,prune,CART,208,0,0.0
road_traffic,11,p_12,s3_prune_0,prune,C4.5,208,0,0.0
road_traffic,11,p_12,s3_prune_0,prune,REPTree,208,0,0.0
road_traffic,11,p_12,s3_regrow_internal_0,regrow_internal,CART,205,0,0.0
road_traffic,11,p_12,s3_regrow_internal_0,regrow_internal,C4.5,205,0,0.0
road_traffic,11,p_12,s3_regrow_internal_0,regrow_internal,REPTree,205,0,0.0
road_traffic,11,p_12,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,11,p_12,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,11,p_12,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,11,p_13,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,11,p_13,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,11,p_13,s3_change_label_0,change_label,REPTree,208,0,0.0
road_traffic,11,p_13,s3_regrow_leaf_0,regrow_leaf,CART,208,0,0.0
road_traffic,11,p_13,s3_regrow_leaf_0,regrow_leaf,C4.5,208,0,0.0
road_traffic,11,p_13,s3_regrow_leaf_0,regrow_leaf,REPTree,208,0,0.0
road_traffic,11,p_16,s3_branch_swap_0,branch_swap,CART,174,0,0.0
road_traffic,11,p_16,s3_branch_swap_0,branch_swap,C4.5,174,0,0.0
road_traffic,11,p_16,s3_branch_swap_0,branch_swap,REPTree,174,0,0.0
road_traffic,11,p_16,s3_change_feature_0,change_feature,CART,183,0,0.0
road_traffic,11,p_16,s3_change_feature_0,change_feature,C4.5,183,0,0.0
road_traffic,11,p_16,s3_change_feature_0,change_feature,REPTree,183,0,0.0
road_traffic,11,p_16,s3_change_label_0,change_label,CART,173,0,0.0
road_traffic,11,p_16,s3_change_label_0,change_label,C4.5,173,0,0.0
road_traffic,11,p_16,s3_change_label_0,change_label,REPTree,173,0,0.0
road_traffic,11,p_16,s3_change_threshold_0,change_threshold,CART,158,0,0.0
road_traffic,11,p_16,s3_change_threshold_0,change_threshold,C4.5,158,0,0.0
road_traffic,11,p_16,s3_change_threshold_0,change_threshold,REPTree,158,0,0.0
road_traffic,11,p_16,s3_prune_0,prune,CART,183,0,0.0
road_traffic,11,p_16,s3_prune_0,prune,C4.5,183,0,0.0
road_traffic,11,p_16,s3_prune_0,prune,REPTree,183,0,0.0
road_traffic,11,p_16,s3_regrow_internal_0,regrow_internal,CART,176,0,0.0
road_traffic,11,p_16,s3_regrow_internal_0,regrow_internal,C4.5,176,0,0.0
road_traffic,11,p_16,s3_regrow_internal_0,regrow_internal,REPTree,176,0,0.0
road_traffic,11,p_16,s3_regrow_leaf_0,regrow_leaf,CART,175,0,0.0
road_traffic,11,p_16,s3_regrow_leaf_0,regrow_leaf,C4.5,175,0,0.0
road_traffic,11,p_16,s3_regrow_leaf_0,regrow_leaf,REPTree,175,0,0.0
road_traffic,11,p_4,s3_branch_swap_0,branch_swap,CART,208,0,0.0
road_traffic,11,p_4,s3_branch_swap_0,branch_swap,C4.5,208,0,0.0
road_traffic,11,p_4,s3_branch_swap_0,branch_swap,REPTree,208,0,0.0
road_traffic,11,p_4,s3_change_feature_0,change_feature,CART,206,0,0.0
road_traffic,11,p_4,s3_change_feature_0,change_feature,C4.5,206,0,0.0
road_traffic,11,p_4,s3_change_feature_0,change_feature,REPTree,206,0,0.0
road_traffic,11,p_4,s3_change_label_0,change_label,CART,208,0,0.0
road_traffic,11,p_4,s3_change_label_0,change_label,C4.5,208,0,0.0
road_traffic,11,p_4,s3_change_label_0,change_label,REPTree,208,0,0.0
